Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
2021-09-25,Feyenoord,NEC Nijmegen,5,3,H,2,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,Heracles,Waalwijk,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,Heerenveen,Twente,2,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,AZ Alkmaar,GO Ahead Eagles,5,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-26,Sparta Rotterdam,Cambuur,0,4,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-01,Groningen,Twente,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-02,Waalwijk,GO Ahead Eagles,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-02,PEC Zwolle,Heerenveen,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-02,Heracles,Willem II,3,2,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-02,Fortuna Sittard,NEC Nijmegen,1,3,A,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,Ajax,Utrecht,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,Cambuur,AZ Alkmaar,1,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,Vitesse,Feyenoord,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-03,PSV Eindhoven,Sparta Rotterdam,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-16,Feyenoord,Waalwijk,2,2,D,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-16,Heerenveen,Ajax,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-16,GO Ahead Eagles,Heracles,4,2,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-16,PSV Eindhoven,PEC Zwolle,3,1,H,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-16,Fortuna Sittard,Cambuur,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,NEC Nijmegen,Vitesse,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,Sparta Rotterdam,Groningen,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,AZ Alkmaar,Utrecht,5,1,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-17,Twente,Willem II,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-22,Willem II,Fortuna Sittard,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-23,Utrecht,Heerenveen,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-23,PEC Zwolle,Heracles,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-23,Waalwijk,Sparta Rotterdam,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,Twente,NEC Nijmegen,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,Vitesse,GO Ahead Eagles,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,Cambuur,Feyenoord,2,3,A,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,Ajax,PSV Eindhoven,5,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-24,Groningen,AZ Alkmaar,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,AZ Alkmaar,PEC Zwolle,3,2,H,2,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,Heerenveen,Vitesse,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,Heracles,Ajax,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-30,PSV Eindhoven,Twente,5,2,H,2,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,Sparta Rotterdam,Feyenoord,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,NEC Nijmegen,Groningen,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,Utrecht,Willem II,5,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,Waalwijk,Cambuur,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-10-31,GO Ahead Eagles,Fortuna Sittard,4,3,H,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-05,Twente,Heracles,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-06,Willem II,Sparta Rotterdam,0,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-06,PEC Zwolle,Cambuur,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-06,NEC Nijmegen,Heerenveen,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,Groningen,Waalwijk,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,Fortuna Sittard,PSV Eindhoven,1,4,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,Vitesse,Utrecht,2,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,Feyenoord,AZ Alkmaar,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-07,Ajax,GO Ahead Eagles,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,Heracles,Fortuna Sittard,3,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,PSV Eindhoven,Vitesse,2,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,Sparta Rotterdam,Twente,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-20,AZ Alkmaar,NEC Nijmegen,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Cambuur,Utrecht,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Waalwijk,Ajax,0,5,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,GO Ahead Eagles,Groningen,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Feyenoord,PEC Zwolle,4,0,H,4,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-21,Heerenveen,Willem II,2,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-26,NEC Nijmegen,Cambuur,2,3,A,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,PEC Zwolle,Waalwijk,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Fortuna Sittard,Groningen,1,4,A,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-27,Willem II,GO Ahead Eagles,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Vitesse,AZ Alkmaar,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Heerenveen,PSV Eindhoven,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Sparta Rotterdam,Ajax,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Utrecht,Heracles,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-28,Twente,Feyenoord,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-01,Feyenoord,Heracles,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-02,AZ Alkmaar,Fortuna Sittard,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-02,Ajax,Willem II,5,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-03,Groningen,PEC Zwolle,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-04,PSV Eindhoven,Utrecht,4,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-04,Cambuur,Vitesse,1,6,A,1,3,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-04,Heracles,Heerenveen,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,Feyenoord,Fortuna Sittard,5,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,GO Ahead Eagles,Twente,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,AZ Alkmaar,Sparta Rotterdam,3,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-05,Waalwijk,NEC Nijmegen,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-10,Willem II,Cambuur,1,3,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,Utrecht,GO Ahead Eagles,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,Heerenveen,Sparta Rotterdam,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-11,PEC Zwolle,Fortuna Sittard,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Ajax,AZ Alkmaar,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,NEC Nijmegen,PSV Eindhoven,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Vitesse,Heracles,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Twente,Waalwijk,2,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-12,Groningen,Feyenoord,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,Fortuna Sittard,Utrecht,2,2,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,Sparta Rotterdam,Vitesse,2,2,D,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,AZ Alkmaar,Willem II,4,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,Heracles,Groningen,4,2,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-18,PEC Zwolle,Twente,1,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,Waalwijk,PSV Eindhoven,1,4,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,GO Ahead Eagles,NEC Nijmegen,0,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,Feyenoord,Ajax,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-19,Cambuur,Heerenveen,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-21,Vitesse,PEC Zwolle,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-21,AZ Alkmaar,Groningen,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Ajax,Fortuna Sittard,5,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Willem II,NEC Nijmegen,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Heerenveen,Feyenoord,0,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Heracles,Cambuur,1,1,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-22,Utrecht,Twente,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-23,Sparta Rotterdam,Waalwijk,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2021-12-23,PSV Eindhoven,GO Ahead Eagles,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-14,PEC Zwolle,Willem II,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,NEC Nijmegen,Heracles,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Feyenoord,Vitesse,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,Twente,Heerenveen,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-15,GO Ahead Eagles,Waalwijk,0,2,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Utrecht,Ajax,0,3,A,0,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Groningen,PSV Eindhoven,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Cambuur,Sparta Rotterdam,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-16,Fortuna Sittard,AZ Alkmaar,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Willem II,Twente,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Heerenveen,PEC Zwolle,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,Vitesse,Groningen,1,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-22,AZ Alkmaar,Cambuur,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,NEC Nijmegen,Feyenoord,1,4,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,PSV Eindhoven,Ajax,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,Heracles,GO Ahead Eagles,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,Sparta Rotterdam,Utrecht,0,3,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-23,Waalwijk,Fortuna Sittard,2,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Twente,Vitesse,3,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,PSV Eindhoven,AZ Alkmaar,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Fortuna Sittard,Heerenveen,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,Utrecht,Cambuur,3,2,H,2,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-05,PEC Zwolle,NEC Nijmegen,1,1,D,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Feyenoord,Sparta Rotterdam,4,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Willem II,Waalwijk,3,1,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Groningen,GO Ahead Eagles,2,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-06,Ajax,Heracles,3,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-11,Heracles,Utrecht,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Vitesse,PSV Eindhoven,0,5,A,0,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Groningen,Fortuna Sittard,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-12,Cambuur,PEC Zwolle,3,4,A,2,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,GO Ahead Eagles,AZ Alkmaar,1,4,A,1,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Sparta Rotterdam,Willem II,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Heerenveen,NEC Nijmegen,0,1,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Waalwijk,Feyenoord,0,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-13,Ajax,Twente,5,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,Willem II,Ajax,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,AZ Alkmaar,Heracles,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-19,NEC Nijmegen,Waalwijk,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Utrecht,Vitesse,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,PSV Eindhoven,Heerenveen,3,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Feyenoord,Cambuur,3,1,H,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,PEC Zwolle,Groningen,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-20,Twente,GO Ahead Eagles,2,2,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-25,Waalwijk,Twente,1,2,A,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Heracles,PEC Zwolle,2,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Groningen,Willem II,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-26,Cambuur,Fortuna Sittard,2,1,H,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,Vitesse,NEC Nijmegen,4,1,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,AZ Alkmaar,Feyenoord,2,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,Sparta Rotterdam,PSV Eindhoven,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,GO Ahead Eagles,Ajax,2,1,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-02-27,Heerenveen,Utrecht,1,2,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Willem II,Heerenveen,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,GO Ahead Eagles,Utrecht,1,1,D,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05,Feyenoord,Groningen,1,1,D,0,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,NEC Nijmegen,AZ Alkmaar,1,3,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,Ajax,Waalwijk,3,2,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,Fortuna Sittard,PEC Zwolle,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,PSV Eindhoven,Heracles,3,1,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06,Twente,Cambuur,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11,Cambuur,Ajax,2,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Sparta Rotterdam,GO Ahead Eagles,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Groningen,NEC Nijmegen,4,3,H,2,3,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12,Waalwijk,Heerenveen,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,AZ Alkmaar,Twente,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,Utrecht,PSV Eindhoven,0,1,A,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,PEC Zwolle,Feyenoord,1,2,A,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,Fortuna Sittard,Willem II,1,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13,Heracles,Vitesse,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18,Heerenveen,Heracles,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,GO Ahead Eagles,Cambuur,3,0,H,2,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,Twente,PEC Zwolle,1,0,H,1,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19,NEC Nijmegen,Sparta Rotterdam,0,0,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,Vitesse,Waalwijk,1,2,A,1,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,Utrecht,Groningen,1,3,A,0,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,Ajax,Feyenoord,3,2,H,1,2,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,PSV Eindhoven,Fortuna Sittard,5,0,H,3,0,,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20,Willem II,AZ Alkmaar,2,2,D,2,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Twente,PSV Eindhoven,3,3,D,3,1,,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02,Feyenoord,Willem II,2,0,H,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
